name,docstring_length,code_length,examples_length,start_line,file
get_options,0,10,0,161,vendored-meson\meson\mesonbuild\compilers\fortran.py
language_stdlib_only_link_flags,0,10,0,469,vendored-meson\meson\mesonbuild\compilers\fortran.py
sanity_check,0,18,0,85,vendored-meson\meson\mesonbuild\compilers\java.py
get_options,0,10,0,94,vendored-meson\meson\mesonbuild\compilers\objc.py
detect_d_compiler,0,110,0,1086,vendored-meson\meson\mesonbuild\compilers\detect.py
has_members,0,14,0,880,vendored-meson\meson\mesonbuild\compilers\mixins\clike.py
get_library_dirs,0,10,0,50,vendored-meson\meson\mesonbuild\compilers\mixins\elbrus.py
get_program_dirs,0,10,0,61,vendored-meson\meson\mesonbuild\compilers\mixins\elbrus.py
detect,0,14,0,669,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
check_macOS_recent_enough,0,10,0,744,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
detect,0,14,0,755,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
detect_sdl,0,25,0,885,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
openblas_factory,0,19,0,934,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
abitag,0,15,0,224,vendored-meson\meson\mesonbuild\dependencies\boost.py
fix_python_name,0,33,0,246,vendored-meson\meson\mesonbuild\dependencies\boost.py
mod_name_matches,0,23,0,280,vendored-meson\meson\mesonbuild\dependencies\boost.py
vscrt_matches,0,15,0,316,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect,0,14,0,573,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
get_compiler_args,0,13,0,332,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect_inc_dirs,0,15,0,525,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect_lib_dirs,0,46,0,541,vendored-meson\meson\mesonbuild\dependencies\boost.py
filter_libraries,0,36,0,588,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect_libraries,0,18,0,625,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect_split_root,0,11,0,644,vendored-meson\meson\mesonbuild\dependencies\boost.py
detect_roots,0,54,0,656,vendored-meson\meson\mesonbuild\dependencies\boost.py
find_module,0,12,0,266,vendored-meson\meson\mesonbuild\dependencies\cmake.py
search_lib_dirs,0,23,0,280,vendored-meson\meson\mesonbuild\dependencies\cmake.py
get_variable,0,23,0,632,vendored-meson\meson\mesonbuild\dependencies\cmake.py
run_check,0,77,0,447,vendored-meson\meson\mesonbuild\dependencies\boost.py
get_configtool_variable,0,10,0,153,vendored-meson\meson\mesonbuild\dependencies\configtool.py
detect_openblas_version,0,10,0,467,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
check_symbols,0,35,0,347,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
get_default_include_dirs,0,10,0,72,vendored-meson\meson\mesonbuild\compilers\mixins\elbrus.py
get_options,0,11,0,68,vendored-meson\meson\mesonbuild\compilers\mixins\emscripten.py
find_library,0,14,0,87,vendored-meson\meson\mesonbuild\compilers\mixins\emscripten.py
gnulike_default_include_dirs,0,30,0,339,vendored-meson\meson\mesonbuild\compilers\mixins\gnu.py
has_arguments,0,12,0,616,vendored-meson\meson\mesonbuild\compilers\mixins\gnu.py
get_compiler_check_args,0,10,0,101,vendored-meson\meson\mesonbuild\compilers\mixins\intel.py
get_compiler_check_args,0,12,0,153,vendored-meson\meson\mesonbuild\compilers\mixins\intel.py
unix_args_to_native,0,46,0,231,vendored-meson\meson\mesonbuild\compilers\mixins\visualstudio.py
native_args_to_unix,0,10,0,279,vendored-meson\meson\mesonbuild\compilers\mixins\visualstudio.py
detect,0,12,0,431,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
get_crt_compile_args,0,11,0,368,vendored-meson\meson\mesonbuild\compilers\mixins\visualstudio.py
get_compile_args,0,18,0,133,vendored-meson\meson\mesonbuild\dependencies\base.py
get_partial_dependency,0,15,0,311,vendored-meson\meson\mesonbuild\dependencies\base.py
generate_link_whole_dependency,0,16,0,342,vendored-meson\meson\mesonbuild\dependencies\base.py
get_partial_dependency,0,16,0,390,vendored-meson\meson\mesonbuild\dependencies\base.py
get_leaf_external_dependencies,0,14,0,509,vendored-meson\meson\mesonbuild\dependencies\base.py
key_func,0,12,0,534,vendored-meson\meson\mesonbuild\dependencies\base.py
process_method_kw,0,39,0,569,vendored-meson\meson\mesonbuild\dependencies\base.py
check_blas_machine_file,0,20,0,305,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
parse_modules,0,18,0,328,vendored-meson\meson\mesonbuild\dependencies\blas_lapack.py
get_compile_debugfile_args,0,11,0,433,vendored-meson\meson\mesonbuild\compilers\mixins\visualstudio.py
generate_llvm_ir_compile_rule,0,12,0,2500,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_fortran_dep_hack,0,12,0,2487,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_swift_compile_rules,0,11,0,2469,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
print_tool_versions,0,48,0,1510,vendored-meson\meson\run_project_tests.py
detect_system_compiler,0,16,0,1461,vendored-meson\meson\run_project_tests.py
run_script_command,0,17,0,206,vendored-meson\meson\mesonbuild\mesonmain.py
has_broken_rustc,0,13,0,1034,vendored-meson\meson\run_project_tests.py
skip_csharp,0,21,0,1009,vendored-meson\meson\run_project_tests.py
skip_dont_care,0,13,0,995,vendored-meson\meson\run_project_tests.py
have_objcpp_compiler,0,15,0,974,vendored-meson\meson\run_project_tests.py
have_objc_compiler,0,15,0,958,vendored-meson\meson\run_project_tests.py
have_d_compiler,0,17,0,940,vendored-meson\meson\run_project_tests.py
gather_tests,0,11,0,927,vendored-meson\meson\run_project_tests.py
load_test_json,0,119,0,806,vendored-meson\meson\run_project_tests.py
build_step,0,10,0,702,vendored-meson\meson\run_project_tests.py
run_test,0,16,0,623,vendored-meson\meson\run_project_tests.py
detect_parameter_files,0,11,0,597,vendored-meson\meson\run_project_tests.py
create_deterministic_builddir,0,11,0,575,vendored-meson\meson\run_project_tests.py
run_test_inprocess,0,20,0,552,vendored-meson\meson\run_project_tests.py
run_ci_commands,0,10,0,447,vendored-meson\meson\run_project_tests.py
validate_install,0,26,0,383,vendored-meson\meson\run_project_tests.py
platform_fix_name,0,37,0,345,vendored-meson\meson\run_project_tests.py
get_version,0,17,0,1532,vendored-meson\meson\run_project_tests.py
main,0,73,0,33,vendored-meson\meson\run_single_test.py
guess_backend,0,22,0,89,vendored-meson\meson\run_tests.py
run,0,32,0,162,vendored-meson\meson\mesonbuild\mesonmain.py
generate,0,19,0,96,vendored-meson\meson\docs\refman\generatorjson.py
setup,0,15,0,90,vendored-meson\meson\docs\extensions\refman_links.py
main,0,55,0,139,vendored-meson\meson\docs\jsonvalidator.py
validate_object,0,35,0,102,vendored-meson\meson\docs\jsonvalidator.py
validate_function,0,25,0,75,vendored-meson\meson\docs\jsonvalidator.py
validate_arg,0,19,0,54,vendored-meson\meson\docs\jsonvalidator.py
validate_base_obj,0,15,0,27,vendored-meson\meson\docs\jsonvalidator.py
main,0,11,0,214,vendored-meson\meson\ci\ciimage\build.py
do_build,0,23,0,96,vendored-meson\meson\ci\ciimage\build.py
get_path,0,98,0,144,vendored-meson\meson\run_project_tests.py
gen_dockerfile,0,12,0,83,vendored-meson\meson\ci\ciimage\build.py
main,0,39,0,115,vendored-meson\meson\run_unittests.py
setup_backend,0,14,0,100,vendored-meson\meson\run_unittests.py
convert_args,0,17,0,64,vendored-meson\meson\run_unittests.py
main,0,69,0,350,vendored-meson\meson\run_tests.py
run_configure_inprocess,0,16,0,309,vendored-meson\meson\run_tests.py
ensure_backend_detects_changes,0,13,0,281,vendored-meson\meson\run_tests.py
get_backend_commands,0,27,0,253,vendored-meson\meson\run_tests.py
get_builddir_target_args,0,16,0,236,vendored-meson\meson\run_tests.py
find_vcxproj_with_target,0,14,0,221,vendored-meson\meson\run_tests.py
gen_bashrc,0,18,0,64,vendored-meson\meson\ci\ciimage\build.py
main,0,33,0,96,vendored-meson\meson\run_mypy.py
check_format,0,29,0,39,vendored-meson\meson\run_format_tests.py
runtests,0,12,0,31,vendored-meson\meson\run_cross_test.py
rebuild_all,0,65,0,774,vendored-meson\meson\mesonbuild\minstall.py
run,0,25,0,841,vendored-meson\meson\mesonbuild\minstall.py
get_meson_introspection_types,0,14,0,65,vendored-meson\meson\mesonbuild\mintro.py
add_arguments,0,15,0,94,vendored-meson\meson\mesonbuild\mintro.py
list_installed,0,18,0,115,vendored-meson\meson\mesonbuild\mintro.py
list_install_plan,0,39,0,134,vendored-meson\meson\mesonbuild\mintro.py
list_targets_from_source,0,52,0,180,vendored-meson\meson\mesonbuild\mintro.py
nodes_to_paths,0,21,0,184,vendored-meson\meson\mesonbuild\mintro.py
rewrite_md_links,0,11,0,34,numpy\_core\src\highway\docs\mm-converter.py
base_version,0,11,0,365,numpy\_utils\_pep440.py
main,0,22,0,723,numpy\_core\src\common\pythoncapi-compat\upgrade_pythoncapi.py
patch_file,0,34,0,596,numpy\_core\src\common\pythoncapi-compat\upgrade_pythoncapi.py
main,0,20,0,93,numpy\_core\src\common\pythoncapi-compat\runtests.py
run_tests_exe,0,12,0,61,numpy\_core\src\common\pythoncapi-compat\runtests.py
main,0,10,0,53,numpy\_core\code_generators\verify_c_api_version.py
add_newdoc,0,21,0,42,numpy\_core\code_generators\ufunc_docstrings.py
main,0,12,0,34,numpy\_core\code_generators\generate_umath_doc.py
normalize_doc,0,10,0,10,numpy\_core\code_generators\generate_umath_doc.py
main,0,21,0,1601,numpy\_core\code_generators\generate_umath.py
make_code,0,36,0,1563,numpy\_core\code_generators\generate_umath.py
usage,0,10,0,667,numpy\_core\src\common\pythoncapi-compat\upgrade_pythoncapi.py
generate_description,0,33,0,85,vendored-meson\meson\docs\refman\generatorman.py
run_install_script,0,11,0,673,vendored-meson\meson\mesonbuild\minstall.py
wrapper,0,18,0,68,numpy\_utils\__init__.py
main,0,31,0,24,tools\wheels\check_license.py
collect_stats,0,10,0,118,tools\c_coverage\c_coverage_report.py
write_html,0,14,0,102,tools\c_coverage\c_coverage_report.py
write_html,0,10,0,66,tools\c_coverage\c_coverage_report.py
run,0,48,0,238,vendored-meson\meson\mesonbuild\mesonmain.py
check_output,0,69,0,697,tools\refguide_check.py
add_arguments,0,20,0,73,vendored-meson\meson\mesonbuild\minstall.py
makedirs,0,21,0,102,vendored-meson\meson\mesonbuild\minstall.py
set_chown,0,22,0,148,vendored-meson\meson\mesonbuild\minstall.py
decorator,0,21,0,66,numpy\_utils\__init__.py
set_mode,0,22,0,199,vendored-meson\meson\mesonbuild\minstall.py
find_missing,0,26,0,91,tools\functions_missing_types.py
do_symlink,0,24,0,428,vendored-meson\meson\mesonbuild\minstall.py
do_install,0,21,0,523,vendored-meson\meson\mesonbuild\minstall.py
do_strip,0,10,0,591,vendored-meson\meson\mesonbuild\minstall.py
get_files,0,21,0,78,tools\check_installed_files.py
main,0,37,0,38,tools\check_installed_files.py
main,0,28,0,109,tools\changelog.py
get_pull_requests,0,23,0,84,tools\changelog.py
get_authors,0,26,0,56,tools\changelog.py
do_copyfile,0,36,0,391,vendored-meson\meson\mesonbuild\minstall.py
make_ufuncs,0,89,0,1472,numpy\_core\code_generators\generate_umath.py
linkify,0,13,0,95,vendored-meson\meson\docs\refman\generatorman.py
base_info,0,10,0,201,vendored-meson\meson\docs\refman\generatorman.py
add_to_argparse,0,17,0,1221,vendored-meson\meson\mesonbuild\coredata.py
create_options_dict,0,12,0,1128,vendored-meson\meson\mesonbuild\coredata.py
save,0,15,0,1102,vendored-meson\meson\mesonbuild\coredata.py
write_cmd_line_file,0,13,0,1060,vendored-meson\meson\mesonbuild\coredata.py
read_cmd_line_file,0,18,0,1038,vendored-meson\meson\mesonbuild\coredata.py
process_new_compiler,0,15,0,932,vendored-meson\meson\mesonbuild\coredata.py
set_default_options,0,37,0,877,vendored-meson\meson\mesonbuild\coredata.py
set_options,0,30,0,846,vendored-meson\meson\mesonbuild\coredata.py
copy_build_options_from_regular_ones,0,16,0,829,vendored-meson\meson\mesonbuild\coredata.py
get_nondefault_buildtype_args,0,28,0,734,vendored-meson\meson\mesonbuild\coredata.py
set_option,0,52,0,675,vendored-meson\meson\mesonbuild\coredata.py
get_option,0,19,0,655,vendored-meson\meson\mesonbuild\coredata.py
add_builtin_option,0,10,0,633,vendored-meson\meson\mesonbuild\coredata.py
run,0,70,0,155,vendored-meson\meson\mesonbuild\mdevenv.py
sanitize_prefix,0,16,0,575,vendored-meson\meson\mesonbuild\coredata.py
validate_value,0,16,0,287,vendored-meson\meson\mesonbuild\coredata.py
listify,0,26,0,260,vendored-meson\meson\mesonbuild\coredata.py
validate_value,0,13,0,235,vendored-meson\meson\mesonbuild\coredata.py
validate_value,0,10,0,177,vendored-meson\meson\mesonbuild\coredata.py
parse,0,42,0,18,vendored-meson\meson\mesonbuild\depfile.py
get_all_dependencies,0,15,0,77,vendored-meson\meson\mesonbuild\depfile.py
from_literal,0,20,0,281,vendored-meson\meson\mesonbuild\envconfig.py
parse_entry,0,13,0,435,vendored-meson\meson\mesonbuild\envconfig.py
run,0,33,0,304,vendored-meson\meson\mesonbuild\mconf.py
run,0,32,0,328,vendored-meson\meson\mesonbuild\mcompile.py
get_parsed_args_xcode,0,35,0,238,vendored-meson\meson\mesonbuild\mcompile.py
get_parsed_args_vs,0,54,0,183,vendored-meson\meson\mesonbuild\mcompile.py
generate_target_name_vs,0,12,0,170,vendored-meson\meson\mesonbuild\mcompile.py
get_parsed_args_ninja,0,30,0,139,vendored-meson\meson\mesonbuild\mcompile.py
get_target_from_intro_data,0,32,0,98,vendored-meson\meson\mesonbuild\mcompile.py
get_compiler_system_include_dirs,0,11,0,915,vendored-meson\meson\mesonbuild\environment.py
get_compiler_system_lib_dirs,0,18,0,896,vendored-meson\meson\mesonbuild\environment.py
validate_value,0,10,0,151,vendored-meson\meson\mesonbuild\coredata.py
add_arguments,0,12,0,21,vendored-meson\meson\mesonbuild\mdevenv.py
detect_kernel,0,19,0,424,vendored-meson\meson\mesonbuild\environment.py
detect_cpu,0,42,0,369,vendored-meson\meson\mesonbuild\environment.py
get_env,0,19,0,57,vendored-meson\meson\mesonbuild\mdevenv.py
bash_completion_files,0,18,0,77,vendored-meson\meson\mesonbuild\mdevenv.py
write_gdb_script,0,18,0,108,vendored-meson\meson\mesonbuild\mdevenv.py
get_llvm_tool_names,0,34,0,164,vendored-meson\meson\mesonbuild\environment.py
find_coverage_tools,0,12,0,120,vendored-meson\meson\mesonbuild\environment.py
detect_lcov,0,13,0,99,vendored-meson\meson\mesonbuild\environment.py
detect_gcovr,0,13,0,85,vendored-meson\meson\mesonbuild\environment.py
get_windows_shell,0,11,0,35,vendored-meson\meson\mesonbuild\mdevenv.py
add_arguments,0,10,0,51,vendored-meson\meson\mesonbuild\mdist.py
get_target_dependencies,0,10,0,2651,vendored-meson\meson\mesonbuild\build.py
flatten_command,0,31,0,2552,vendored-meson\meson\mesonbuild\build.py
check_unity_compatible,0,11,0,443,vendored-meson\meson\mesonbuild\build.py
get_sources,0,12,0,426,vendored-meson\meson\mesonbuild\build.py
add_command,0,12,0,122,vendored-meson\meson\mesonbuild\mesonmain.py
extend_preserving_lflags,0,10,0,266,vendored-meson\meson\mesonbuild\arglist.py
to_native,0,11,0,232,vendored-meson\meson\mesonbuild\arglist.py
flush_pre_post,0,33,0,118,vendored-meson\meson\mesonbuild\arglist.py
main,0,55,0,34,vendored-meson\meson\docs\refman\main.py
validate_and_resolve,0,47,0,145,vendored-meson\meson\docs\refman\loaderbase.py
resolve_inherit,0,10,0,128,vendored-meson\meson\docs\refman\loaderbase.py
get_install_dir,0,21,0,573,vendored-meson\meson\mesonbuild\build.py
generate,0,15,0,70,vendored-meson\meson\docs\refman\generatorprint.py
gen_arg_data,0,22,0,234,vendored-meson\meson\docs\refman\generatormd.py
prepare,0,10,0,190,vendored-meson\meson\docs\refman\generatormd.py
render_signature,0,66,0,167,vendored-meson\meson\docs\refman\generatormd.py
generate,0,36,0,347,vendored-meson\meson\docs\refman\generatorman.py
generate_object,0,36,0,310,vendored-meson\meson\docs\refman\generatorman.py
generate_function,0,34,0,275,vendored-meson\meson\docs\refman\generatorman.py
generate_sub_sub_section,0,11,0,263,vendored-meson\meson\docs\refman\generatorman.py
generate_function_argument_section,0,15,0,247,vendored-meson\meson\docs\refman\generatorman.py
generate_function_arg,0,34,0,212,vendored-meson\meson\docs\refman\generatorman.py
gen_obj_links,0,12,0,316,vendored-meson\meson\docs\refman\generatormd.py
generate_function_signature,0,27,0,163,vendored-meson\meson\docs\refman\generatorman.py
process_kwargs_base,0,11,0,637,vendored-meson\meson\mesonbuild\build.py
write_to_private,0,13,0,36,vendored-meson\meson\mesonbuild\mesondata.py
process_kwargs,0,51,0,2373,vendored-meson\meson\mesonbuild\build.py
process_git_project,0,19,0,163,vendored-meson\meson\mesonbuild\mdist.py
get_link_deps_mapping,0,11,0,2206,vendored-meson\meson\mesonbuild\build.py
post_init,0,21,0,2184,vendored-meson\meson\mesonbuild\build.py
post_init,0,44,0,2077,vendored-meson\meson\mesonbuild\build.py
post_init,0,63,0,1939,vendored-meson\meson\mesonbuild\build.py
process_files,0,32,0,1799,vendored-meson\meson\mesonbuild\build.py
create_dist,0,19,0,202,vendored-meson\meson\mesonbuild\mdist.py
get_used_stdlib_args,0,11,0,1649,vendored-meson\meson\mesonbuild\build.py
parse_overrides,0,18,0,668,vendored-meson\meson\mesonbuild\build.py
create_dist,0,36,0,229,vendored-meson\meson\mesonbuild\mdist.py
run_dist_steps,0,16,0,267,vendored-meson\meson\mesonbuild\mdist.py
add_include_dirs,0,12,0,1530,vendored-meson\meson\mesonbuild\build.py
add_pch,0,30,0,1499,vendored-meson\meson\mesonbuild\build.py
get_dependencies_recurse,0,14,0,1302,vendored-meson\meson\mesonbuild\build.py
get_dependencies,0,13,0,1288,vendored-meson\meson\mesonbuild\build.py
process_kwargs,0,158,0,1094,vendored-meson\meson\mesonbuild\build.py
extract_objects,0,24,0,1023,vendored-meson\meson\mesonbuild\build.py
check_dist,0,27,0,284,vendored-meson\meson\mesonbuild\mdist.py
run,0,53,0,331,vendored-meson\meson\mesonbuild\mdist.py
get_prelinker,0,15,0,1584,vendored-meson\meson\mesonbuild\build.py
build_both_libraries,0,28,0,3174,vendored-meson\meson\mesonbuild\interpreter\interpreter.py
make_arrays,0,105,0,1366,numpy\_core\code_generators\generate_umath.py
main,0,13,0,206,numpy\_core\code_generators\generate_ufunc_api.py
build_target,0,82,0,223,vendored-meson\meson\mesonbuild\ast\introspection.py
traverse_nodes,0,31,0,240,vendored-meson\meson\mesonbuild\ast\introspection.py
func_build_target,0,19,0,337,vendored-meson\meson\mesonbuild\ast\introspection.py
visit_IfClauseNode,0,11,0,185,vendored-meson\meson\mesonbuild\ast\printer.py
visit_ArgumentNode,0,21,0,216,vendored-meson\meson\mesonbuild\ast\printer.py
visit_ArgumentNode,0,11,0,389,vendored-meson\meson\mesonbuild\ast\printer.py
from_str,0,10,0,84,vendored-meson\meson\mesonbuild\backend\backends.py
get_backend_from_name,0,35,0,223,vendored-meson\meson\mesonbuild\backend\backends.py
get_target_filename,0,12,0,301,vendored-meson\meson\mesonbuild\backend\backends.py
get_target_filename_for_linking,0,23,0,335,vendored-meson\meson\mesonbuild\backend\backends.py
generate_unity_files,0,41,0,413,vendored-meson\meson\mesonbuild\backend\backends.py
init_language_file,0,11,0,420,vendored-meson\meson\mesonbuild\backend\backends.py
get_executable_serialisation,0,69,0,512,vendored-meson\meson\mesonbuild\backend\backends.py
get_external_rpath_dirs,0,12,0,708,vendored-meson\meson\mesonbuild\backend\backends.py
get_rpath_dirs_from_link_args,0,32,0,722,vendored-meson\meson\mesonbuild\backend\backends.py
rpaths_for_non_system_absolute_shared_libraries,0,41,0,756,vendored-meson\meson\mesonbuild\backend\backends.py
determine_rpath_dirs,0,13,0,799,vendored-meson\meson\mesonbuild\backend\backends.py
canonicalize_filename,0,12,0,814,vendored-meson\meson\mesonbuild\backend\backends.py
object_filename_from_source,0,33,0,827,vendored-meson\meson\mesonbuild\backend\backends.py
func_dependency,0,16,0,199,vendored-meson\meson\mesonbuild\ast\introspection.py
func_project,0,49,0,99,vendored-meson\meson\mesonbuild\ast\introspection.py
flatten_kwargs,0,10,0,440,vendored-meson\meson\mesonbuild\ast\interpreter.py
flatten_args,0,20,0,419,vendored-meson\meson\mesonbuild\ast\interpreter.py
run,0,18,0,47,vendored-meson\meson\mesonbuild\munstable_coredata.py
process,0,13,0,88,vendored-meson\meson\mesonbuild\optinterpreter.py
reduce_arguments,0,11,0,150,vendored-meson\meson\mesonbuild\optinterpreter.py
func_option,0,20,0,191,vendored-meson\meson\mesonbuild\optinterpreter.py
get_version,0,24,0,104,vendored-meson\meson\mesonbuild\programs.py
from_entry,0,13,0,165,vendored-meson\meson\mesonbuild\programs.py
add_arguments,0,34,0,41,vendored-meson\meson\mesonbuild\rewriter.py
wrapped,0,22,0,82,vendored-meson\meson\mesonbuild\rewriter.py
find_target,0,29,0,398,vendored-meson\meson\mesonbuild\rewriter.py
create_msvc_pch_implementation,0,16,0,934,vendored-meson\meson\mesonbuild\backend\backends.py
find_dependency,0,20,0,428,vendored-meson\meson\mesonbuild\rewriter.py
process_kwargs,0,104,0,496,vendored-meson\meson\mesonbuild\rewriter.py
process_target,0,256,0,608,vendored-meson\meson\mesonbuild\rewriter.py
arg_list_from_node,0,11,0,629,vendored-meson\meson\mesonbuild\rewriter.py
apply_changes,0,89,0,881,vendored-meson\meson\mesonbuild\rewriter.py
remove_node,0,23,0,938,vendored-meson\meson\mesonbuild\rewriter.py
list_to_dict,0,12,0,984,vendored-meson\meson\mesonbuild\rewriter.py
func_subdir,0,35,0,183,vendored-meson\meson\mesonbuild\ast\interpreter.py
evaluate_dictstatement,0,13,0,244,vendored-meson\meson\mesonbuild\ast\interpreter.py
resolve_node,0,87,0,331,vendored-meson\meson\mesonbuild\ast\interpreter.py
process_default_options,0,44,0,450,vendored-meson\meson\mesonbuild\rewriter.py
generate_basic_compiler_args,0,98,0,973,vendored-meson\meson\mesonbuild\backend\backends.py
build_target_link_arguments,0,14,0,1072,vendored-meson\meson\mesonbuild\backend\backends.py
get_mingw_extra_paths,0,16,0,1087,vendored-meson\meson\mesonbuild\backend\backends.py
generate_target,0,217,0,840,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
should_use_dyndeps_for_target,0,21,0,1061,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_dependency_scan_target,0,28,0,1083,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
select_sources_to_scan,0,13,0,1112,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
unwrap_dep_list,0,10,0,1136,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_custom_target,0,41,0,1147,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_run_target,0,22,0,1196,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_coverage_command,0,11,0,1219,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_tests,0,22,0,1278,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
get_target_source_can_unity,0,13,0,755,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_rules,0,30,0,1301,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_cs_resource_tasks,0,20,0,1432,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_cs_target,0,49,0,1453,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
determine_single_java_compile_args,0,16,0,1503,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_single_java_compile,0,14,0,1520,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_rust_target,0,313,0,1869,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
split_swift_generated_sources,0,10,0,2219,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_swift_target,0,95,0,2230,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_dynamic_link_rules,0,38,0,2385,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_cython_compile_rules,0,11,0,2445,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_jar_target,0,56,0,1375,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
run,0,40,0,2139,vendored-meson\meson\mesonbuild\mtest.py
get_target_sources,0,11,0,743,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate_compdb,0,14,0,687,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
create_test_serialisation,0,82,0,1190,vendored-meson\meson\mesonbuild\backend\backends.py
construct_target_rel_paths,0,18,0,1276,vendored-meson\meson\mesonbuild\backend\backends.py
generate_depmf_install,0,22,0,1295,vendored-meson\meson\mesonbuild\backend\backends.py
replace_outputs,0,12,0,1377,vendored-meson\meson\mesonbuild\backend\backends.py
get_testlike_targets,0,15,0,1398,vendored-meson\meson\mesonbuild\backend\backends.py
get_custom_target_depend_files,0,15,0,1460,vendored-meson\meson\mesonbuild\backend\backends.py
get_custom_target_dirs,0,17,0,1490,vendored-meson\meson\mesonbuild\backend\backends.py
eval_custom_target_command,0,77,0,1516,vendored-meson\meson\mesonbuild\backend\backends.py
create_install_data,0,30,0,1617,vendored-meson\meson\mesonbuild\backend\backends.py
get_generated_headers,0,20,0,709,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
guess_install_tag,0,26,0,1653,vendored-meson\meson\mesonbuild\backend\backends.py
cmd_quote,0,12,0,67,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
ninja_quote,0,16,0,132,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
strToCommandArg,0,21,0,190,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
write,0,15,0,239,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
length_estimate,0,29,0,273,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
add_item,0,10,0,334,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
write,0,58,0,368,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
to_json,0,15,0,466,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
generate,0,90,0,580,vendored-meson\meson\mesonbuild\backend\ninjabackend.py
get_devenv,0,44,0,1965,vendored-meson\meson\mesonbuild\backend\backends.py
list_targets,0,54,0,233,vendored-meson\meson\mesonbuild\mintro.py
rebuild_deps,0,29,0,2109,vendored-meson\meson\mesonbuild\mtest.py
get_tests,0,14,0,1936,vendored-meson\meson\mesonbuild\mtest.py
write_meson_info_file,0,40,0,633,vendored-meson\meson\mesonbuild\mintro.py
colorize_console,0,15,0,62,vendored-meson\meson\mesonbuild\mlog.py
start_pager,0,18,0,150,vendored-meson\meson\mesonbuild\mlog.py
process_markup,0,14,0,203,vendored-meson\meson\mesonbuild\mlog.py
add_newdoc_for_scalar_type,0,23,0,71,numpy\_core\_add_newdocs_scalars.py
numeric_type_aliases,0,11,0,18,numpy\_core\_add_newdocs_scalars.py
force_print,0,18,0,218,vendored-meson\meson\mesonbuild\mlog.py
exception,0,15,0,367,vendored-meson\meson\mesonbuild\mlog.py
e1,0,26,0,661,vendored-meson\meson\mesonbuild\mparser.py
e5addsub,0,13,0,718,vendored-meson\meson\mesonbuild\mparser.py
e5muldiv,0,14,0,732,vendored-meson\meson\mesonbuild\mparser.py
e7,0,21,0,754,vendored-meson\meson\mesonbuild\mparser.py
e9,0,19,0,793,vendored-meson\meson\mesonbuild\mparser.py
key_values,0,16,0,813,vendored-meson\meson\mesonbuild\mparser.py
args,0,23,0,830,vendored-meson\meson\mesonbuild\mparser.py
